Category	Bytes	MiB	AssetPath
REVIEW_UNREFERENCED_SMALL	67728	0.065	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_P.fbx
REVIEW_UNREFERENCED_SMALL	66989	0.064	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Wave Normal Textures/Noise_WaterWave_Med_05_N.jpg
REVIEW_UNREFERENCED_SMALL	66672	0.064	Assets/Naganeupseong/Resource/Meshes/Window/SM_Window01a.fbx
REVIEW_UNREFERENCED_SMALL	66567	0.063	Assets/Naganeupseong/Prefabs/Build/House_With_Wooden_Floored_Room_03.prefab
REVIEW_UNREFERENCED_SMALL	66416	0.063	Assets/Naganeupseong/Resource/Meshes/Prop/Food/SM_Radish.fbx
REVIEW_UNREFERENCED_SMALL	66315	0.063	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Textures/Fog Noise Texture 3D.asset
REVIEW_UNREFERENCED_SMALL	65580	0.063	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Data Map Textures/WaterFoamFadeAlpha.tga
REVIEW_UNREFERENCED_SMALL	63759	0.061	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Audio/Gaia Ambient Submerge Down.mp3
REVIEW_UNREFERENCED_SMALL	62656	0.060	Assets/Naganeupseong/Resource/Meshes/Prop/Smithy/SM_Hammer.fbx
REVIEW_UNREFERENCED_SMALL	62112	0.059	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_A.fbx
REVIEW_UNREFERENCED_SMALL	61267	0.058	Assets/Naganeupseong/Prefabs/Build/Local_Clerks_House_02.prefab
REVIEW_UNREFERENCED_SMALL	61040	0.058	Assets/Naganeupseong/Resource/Meshes/Prop/Farm_Tool/SM_Manure_Container.fbx
REVIEW_UNREFERENCED_SMALL	60029	0.057	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/ProceduralWorldsGlobalWeatherEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	59898	0.057	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/ThirdPersonController.png
REVIEW_UNREFERENCED_SMALL	58986	0.056	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/BiomeControllerEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	58005	0.055	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Wave Normal Textures/Noise_WaterWave_Large_02_N.jpg
REVIEW_UNREFERENCED_SMALL	56945	0.054	Assets/Naganeupseong/Prefabs/Build/Wooden_Bench_House_02.prefab
REVIEW_UNREFERENCED_SMALL	56596	0.054	Assets/Naganeupseong/Resource/Textures/Prop/T_Pincers01b_MT.png
REVIEW_UNREFERENCED_SMALL	56405	0.054	Assets/Naganeupseong/Prefabs/Build/Bamboo_Rafter_House_03.prefab
REVIEW_UNREFERENCED_SMALL	55600	0.053	Assets/Naganeupseong/Resource/Textures/Prop/T_Mung_Bean_Pancake_R.png
REVIEW_UNREFERENCED_SMALL	55472	0.053	Assets/Naganeupseong/Resource/Textures/Window/T_Window01g_AO.png
REVIEW_UNREFERENCED_SMALL	54656	0.052	Assets/Naganeupseong/Resource/Meshes/Window/SM_Window01e.fbx
REVIEW_UNREFERENCED_SMALL	53359	0.051	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/TerrainLoaderManagerEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	52608	0.050	Assets/Naganeupseong/Resource/Meshes/Window/SM_Window01c.fbx
REVIEW_UNREFERENCED_SMALL	52356	0.050	Assets/TemplesKor/Textures/T_Geumsan_Mi_Stone_AO.png
REVIEW_UNREFERENCED_SMALL	52356	0.050	Assets/TemplesKor/Textures/T_Ssang_Dae_Stone_AO.png
REVIEW_UNREFERENCED_SMALL	52204	0.050	Assets/TemplesKor/Textures/T_Geumsan_Mi_Stone_S.png
REVIEW_UNREFERENCED_SMALL	52204	0.050	Assets/TemplesKor/Textures/T_Ssang_Dae_Stone_S.png
REVIEW_UNREFERENCED_SMALL	51664	0.049	Assets/Naganeupseong/Resource/Meshes/Prop/Farm_Tool/SM_Large_Scooped_Wooden_Bowl.fbx
REVIEW_UNREFERENCED_SMALL	51599	0.049	Assets/Naganeupseong/Resource/Textures/Prop/T_Rice_Soup_R.png
REVIEW_UNREFERENCED_SMALL	50405	0.048	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/ExportTerrain.English.pwlpk
REVIEW_UNREFERENCED_SMALL	50240	0.048	Assets/Naganeupseong/Resource/Meshes/Door/SM_Door01l.fbx
REVIEW_UNREFERENCED_SMALL	49968	0.048	Assets/Naganeupseong/Resource/Meshes/Prop/Farm_Tool/SM_Seive_Support.fbx
REVIEW_UNREFERENCED_SMALL	49936	0.048	Assets/Naganeupseong/Resource/Meshes/Window/SM_Window01g.fbx
REVIEW_UNREFERENCED_SMALL	49773	0.047	Assets/Naganeupseong/Resource/Textures/Prop/T_Scikle_MT.png
REVIEW_UNREFERENCED_SMALL	49766	0.047	Assets/TemplesKor/Textures/T_Ssang_Dae_Stone_N.png
REVIEW_UNREFERENCED_SMALL	49766	0.047	Assets/TemplesKor/Textures/T_Geumsan_Mi_Stone_N.png
REVIEW_UNREFERENCED_SMALL	49364	0.047	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/Prefabs and FX/FlyCamera UI.prefab
REVIEW_UNREFERENCED_SMALL	49196	0.047	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp.tga
REVIEW_UNREFERENCED_SMALL	49129	0.047	Assets/Naganeupseong/Resource/Textures/Prop/T_Pumpkin_R.png
REVIEW_UNREFERENCED_SMALL	48997	0.047	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/GaiaWaterEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	48894	0.047	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/DistingoGaiaImage.jpg
REVIEW_UNREFERENCED_SMALL	48831	0.047	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_Water_CalcUV.shadersubgraph
REVIEW_UNREFERENCED_SMALL	48429	0.046	Assets/Naganeupseong/Resource/Textures/Prop/T_Sieve_02_R.png
REVIEW_UNREFERENCED_SMALL	47798	0.046	Assets/Procedural Worlds/Packages - Install/Controller Support/Prefabs/Pro/FlyCam.prefab
REVIEW_UNREFERENCED_SMALL	47187	0.045	Assets/Naganeupseong/Resource/Textures/Prop/T_Haejangguk_R.png
REVIEW_UNREFERENCED_SMALL	47028	0.045	Assets/Naganeupseong/Resource/Textures/Prop/T_Lampstand_AO.png
REVIEW_UNREFERENCED_SMALL	46121	0.044	Assets/Naganeupseong/Prefabs/Prop/Sweet_Potato01a.prefab
REVIEW_UNREFERENCED_SMALL	45953	0.044	Assets/Naganeupseong/Prefabs/Prop/Potato01a.prefab
REVIEW_UNREFERENCED_SMALL	45252	0.043	Assets/Procedural Worlds/Packages - Install/Controller Support/Prefabs/FlyCam.prefab
REVIEW_UNREFERENCED_SMALL	45053	0.043	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/TerrainConverterEditorWindow.English.pwlpk
REVIEW_UNREFERENCED_SMALL	44112	0.042	Assets/Naganeupseong/Scene/Resource/SM_Overview_cube.fbx
REVIEW_UNREFERENCED_SMALL	44025	0.042	Assets/Naganeupseong/Prefabs/Build/Tavern_House_02.prefab
REVIEW_UNREFERENCED_SMALL	43976	0.042	Assets/Naganeupseong/Prefabs/Build/Bamboo_Rafter_House_02.prefab
REVIEW_UNREFERENCED_SMALL	41872	0.040	Assets/Naganeupseong/Scene/Resource/SM_Overview_Floor.fbx
REVIEW_UNREFERENCED_SMALL	41641	0.040	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_WaterAmounts.shadersubgraph
REVIEW_UNREFERENCED_SMALL	40857	0.039	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/Tenkoku.jpg
REVIEW_UNREFERENCED_SMALL	40228	0.038	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Wave Normal Textures/Noise_WaterWave_Med_14_N.jpg
REVIEW_UNREFERENCED_SMALL	40224	0.038	Assets/Naganeupseong/Resource/Meshes/Pillar/SM_Pillar01d.fbx
REVIEW_UNREFERENCED_SMALL	39647	0.038	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/MaskMapEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	39475	0.038	Assets/Naganeupseong/Resource/Textures/Prop/T_Anvil_MT.png
REVIEW_UNREFERENCED_SMALL	39331	0.038	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/GaiaLightingProfileEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	38762	0.037	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Wave Normal Textures/Noise_WaterWave_Med_10_N.jpg
REVIEW_UNREFERENCED_SMALL	38371	0.037	Assets/Naganeupseong/Resource/Textures/Prop/T_Korean_Cabbage_R.png
REVIEW_UNREFERENCED_SMALL	38240	0.036	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_F.fbx
REVIEW_UNREFERENCED_SMALL	38224	0.036	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_E.fbx
REVIEW_UNREFERENCED_SMALL	38160	0.036	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_B.fbx
REVIEW_UNREFERENCED_SMALL	38128	0.036	Assets/TemplesKor/Meshes/SM_Sun_Bul_Stone_B.fbx
REVIEW_UNREFERENCED_SMALL	38112	0.036	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_D.fbx
REVIEW_UNREFERENCED_SMALL	38016	0.036	Assets/TemplesKor/Meshes/SM_Sun_Bul_Stone_A.fbx
REVIEW_UNREFERENCED_SMALL	38000	0.036	Assets/TemplesKor/Meshes/SM_Sun_Bul_Stone_E.fbx
REVIEW_UNREFERENCED_SMALL	37920	0.036	Assets/TemplesKor/Meshes/SM_Sun_Bul_Stone_G.fbx
REVIEW_UNREFERENCED_SMALL	37920	0.036	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_G.fbx
REVIEW_UNREFERENCED_SMALL	37920	0.036	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_H.fbx
REVIEW_UNREFERENCED_SMALL	37840	0.036	Assets/TemplesKor/Meshes/SM_Sun_Bul_Stone_F.fbx
REVIEW_UNREFERENCED_SMALL	37760	0.036	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_E.fbx
REVIEW_UNREFERENCED_SMALL	37744	0.036	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_A.fbx
REVIEW_UNREFERENCED_SMALL	37536	0.036	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_K.fbx
REVIEW_UNREFERENCED_SMALL	37399	0.036	Assets/Naganeupseong/Prefabs/Build/Watermill.prefab
REVIEW_UNREFERENCED_SMALL	37095	0.035	Assets/Naganeupseong/Resource/Textures/Prop/T_Potato_N.png
REVIEW_UNREFERENCED_SMALL	35760	0.034	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Wave Normal Textures/Noise_WaterWave_Med_17_N.jpg
REVIEW_UNREFERENCED_SMALL	35392	0.034	Assets/TemplesKor/Meshes/SM_Sun_Bul_Stone_K.fbx
REVIEW_UNREFERENCED_SMALL	35280	0.034	Assets/TemplesKor/Meshes/SM_Sun_Bul_Stone_L.fbx
REVIEW_UNREFERENCED_SMALL	35072	0.033	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_O.fbx
REVIEW_UNREFERENCED_SMALL	35008	0.033	Assets/TemplesKor/Meshes/SM_Sun_Kak_stone_B.fbx
REVIEW_UNREFERENCED_SMALL	34976	0.033	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_F.fbx
REVIEW_UNREFERENCED_SMALL	34816	0.033	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_D.fbx
REVIEW_UNREFERENCED_SMALL	34784	0.033	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_L.fbx
REVIEW_UNREFERENCED_SMALL	34784	0.033	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_J.fbx
REVIEW_UNREFERENCED_SMALL	34736	0.033	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_M.fbx
REVIEW_UNREFERENCED_SMALL	34525	0.033	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/GameTexturesCom.png
REVIEW_UNREFERENCED_SMALL	34432	0.033	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_L.fbx
REVIEW_UNREFERENCED_SMALL	34319	0.033	Assets/Naganeupseong/Resource/Textures/Prop/T_Cabinet01a_AO.png
REVIEW_UNREFERENCED_SMALL	34304	0.033	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_K.fbx
REVIEW_UNREFERENCED_SMALL	34256	0.033	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_H.fbx
REVIEW_UNREFERENCED_SMALL	34064	0.032	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_I.fbx
REVIEW_UNREFERENCED_SMALL	34032	0.032	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_C.fbx
REVIEW_UNREFERENCED_SMALL	33870	0.032	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/GaiaWaterProfileEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	33776	0.032	Assets/Naganeupseong/Resource/Meshes/Prop/Food/SM_Rice_Soup.fbx
REVIEW_UNREFERENCED_SMALL	33504	0.032	Assets/Naganeupseong/Resource/Meshes/Wall/SM_Wall22a.fbx
REVIEW_UNREFERENCED_SMALL	33328	0.032	Assets/Naganeupseong/Resource/Meshes/Wall/SM_Wall14a.fbx
REVIEW_UNREFERENCED_SMALL	33053	0.032	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Wave Normal Textures/Noise_WaterWave_Med_15_N.jpg
REVIEW_UNREFERENCED_SMALL	32864	0.031	Assets/TemplesKor/Meshes/SM_Sun_Kak_stone_D.fbx
REVIEW_UNREFERENCED_SMALL	32756	0.031	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/uConstruct.jpg
REVIEW_UNREFERENCED_SMALL	32415	0.031	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_Flora_DitherFade.shadersubgraph
REVIEW_UNREFERENCED_SMALL	32032	0.031	Assets/Naganeupseong/Resource/Meshes/Wall/SM_Wall24a.fbx
REVIEW_UNREFERENCED_SMALL	31229	0.030	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Wave Normal Textures/Noise_WaterWave_Large_04_N.jpg
REVIEW_UNREFERENCED_SMALL	29104	0.028	Assets/Naganeupseong/Resource/Meshes/Prop/Exterior/SM_Straw_Mat01a.fbx
REVIEW_UNREFERENCED_SMALL	28688	0.027	Assets/Naganeupseong/Resource/Meshes/Wall/SM_Wall10a.fbx
REVIEW_UNREFERENCED_SMALL	28656	0.027	Assets/Naganeupseong/Resource/Meshes/Wall/SM_Wall11a.fbx
REVIEW_UNREFERENCED_SMALL	28595	0.027	Assets/Naganeupseong/Resource/Textures/Prop/T_Sweet_Potato_N.png
REVIEW_UNREFERENCED_SMALL	28224	0.027	Assets/TemplesKor/Meshes/SM_Sun_Bul_Stone_C.fbx
REVIEW_UNREFERENCED_SMALL	28144	0.027	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_N.fbx
REVIEW_UNREFERENCED_SMALL	28128	0.027	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_C.fbx
REVIEW_UNREFERENCED_SMALL	28128	0.027	Assets/TemplesKor/Meshes/SM_Sun_Pal_Stone_I.fbx
REVIEW_UNREFERENCED_SMALL	28112	0.027	Assets/TemplesKor/Meshes/SM_Sun_Kak_stone_C.fbx
REVIEW_UNREFERENCED_SMALL	28064	0.027	Assets/TemplesKor/Meshes/SM_Sun_Kak_stone_A.fbx
REVIEW_UNREFERENCED_SMALL	27840	0.027	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_G.fbx
REVIEW_UNREFERENCED_SMALL	27824	0.027	Assets/TemplesKor/Meshes/SM_Sun_Dae_Stone_J.fbx
REVIEW_UNREFERENCED_SMALL	27351	0.026	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/GaiaPlayerEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	27340	0.026	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/Textures/Reticule.png
REVIEW_UNREFERENCED_SMALL	27120	0.026	Assets/Procedural Worlds/Packages - Install/Asset Samples - Synty Studios/GeNa Spawners/GeNa Spawners.zip
REVIEW_UNREFERENCED_SMALL	26650	0.025	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Wave Normal Textures/Noise_WaterWave_Large_06_N.jpg
REVIEW_UNREFERENCED_SMALL	25216	0.024	Assets/Procedural Worlds/Packages - Install/Gaia/Editor Resources/Tree Stand-In.fbx
REVIEW_UNREFERENCED_SMALL	24412	0.023	Assets/Naganeupseong/Resource/Meshes/Prop/Farm_Tool/SM_Grain_Rake01b.fbx
REVIEW_UNREFERENCED_SMALL	23865	0.023	Assets/Naganeupseong/Resource/Textures/Prop/T_Radish_N.png
REVIEW_UNREFERENCED_SMALL	23443	0.022	Assets/Naganeupseong/Prefabs/Prop/Spoon_And_Chopsticks01a.prefab
REVIEW_UNREFERENCED_SMALL	23376	0.022	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Wave Normal Textures/Noise_WaterWave_Large_08_N.jpg
REVIEW_UNREFERENCED_SMALL	23270	0.022	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Textures/TerminalSun_Flare.asset
REVIEW_UNREFERENCED_SMALL	22461	0.021	Assets/Naganeupseong/Resource/Textures/Window/T_Window01e_MT.png
REVIEW_UNREFERENCED_SMALL	21632	0.021	Assets/TemplesKor/Meshes/SM_Sun_Pal_Step.fbx
REVIEW_UNREFERENCED_SMALL	21577	0.021	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/GaiaResourceEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	21405	0.020	Assets/Naganeupseong/Resource/Textures/Window/T_Window01g_MT.png
REVIEW_UNREFERENCED_SMALL	20729	0.020	Assets/Procedural Worlds/Packages - Install/Gaia/Editor Resources/Settings Icon.png
REVIEW_UNREFERENCED_SMALL	19027	0.018	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Presets/URP/Evening Preset Post Processing URP.asset
REVIEW_UNREFERENCED_SMALL	19012	0.018	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Presets/URP/Night Preset Post Processing URP.asset
REVIEW_UNREFERENCED_SMALL	19008	0.018	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Presets/URP/Legacy Day Preset Post Processing URP.asset
REVIEW_UNREFERENCED_SMALL	19004	0.018	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Presets/URP/Default Preset Post Processing URP.asset
REVIEW_UNREFERENCED_SMALL	19001	0.018	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Presets/URP/Day Preset Post Processing URP.asset
REVIEW_UNREFERENCED_SMALL	18319	0.017	Assets/Naganeupseong/Resource/Textures/Window/T_Window01c_MT.png
REVIEW_UNREFERENCED_SMALL	18229	0.017	Assets/Naganeupseong/Prefabs/Build/House_With_Wooden_Floored_Room_04.prefab
REVIEW_UNREFERENCED_SMALL	18163	0.017	Assets/Naganeupseong/Resource/Textures/Prop/T_Bowl01b_AO.png
REVIEW_UNREFERENCED_SMALL	18121	0.017	Assets/Naganeupseong/Resource/Textures/Prop/T_Corn_02_A.png
REVIEW_UNREFERENCED_SMALL	17152	0.016	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/AQUASWaterSet.jpg
REVIEW_UNREFERENCED_SMALL	16927	0.016	Assets/Naganeupseong/Resource/Textures/Prop/T_Chili_R.png
REVIEW_UNREFERENCED_SMALL	16922	0.016	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_Flora_Wind.shadersubgraph
REVIEW_UNREFERENCED_SMALL	16794	0.016	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_WindMovement.shadersubgraph
REVIEW_UNREFERENCED_SMALL	15094	0.014	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/GaiaSessionManagerEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	14817	0.014	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/PWS_WaterReflectionsEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	14755	0.014	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/PhotoModeEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	14182	0.014	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/TerrainLoaderEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	14095	0.013	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/UIProfileDataStorageEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	14036	0.013	Assets/Procedural Worlds/Packages - Install/Gaia/Settings/GaiaSettings.asset
REVIEW_UNREFERENCED_SMALL	13894	0.013	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_Flora_ColorVariationMix.shadersubgraph
REVIEW_UNREFERENCED_SMALL	13708	0.013	Assets/Naganeupseong/Resource/Textures/Prop/T_Chili_N.png
REVIEW_UNREFERENCED_SMALL	13449	0.013	Assets/Naganeupseong/Resource/Textures/Prop/T_Gourd_N.png
REVIEW_UNREFERENCED_SMALL	13401	0.013	Assets/Naganeupseong/Prefabs/Prop/Radish01a.prefab
REVIEW_UNREFERENCED_SMALL	13323	0.013	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/GaiaGlobalEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	13201	0.013	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Prefab/Underwater Horizon.prefab
REVIEW_UNREFERENCED_SMALL	13189	0.013	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/GaiaRuntimeUIEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	13135	0.013	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/Textures/PhotoMode Background.png
REVIEW_UNREFERENCED_SMALL	12986	0.012	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Material/Horizon Water Material.mat
REVIEW_UNREFERENCED_SMALL	12779	0.012	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/Prefabs and FX/Tooltip System.prefab
REVIEW_UNREFERENCED_SMALL	12656	0.012	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp 04.png
REVIEW_UNREFERENCED_SMALL	12553	0.012	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp 03.png
REVIEW_UNREFERENCED_SMALL	12517	0.012	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp 02.png
REVIEW_UNREFERENCED_SMALL	12442	0.012	Assets/Naganeupseong/Resource/Textures/Prop/T_Cabinet01a_MT.png
REVIEW_UNREFERENCED_SMALL	12260	0.012	Assets/Procedural Worlds/Frameworks/Setup1/Gaia.pwcfg
REVIEW_UNREFERENCED_SMALL	12254	0.012	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/Prefabs and FX/Photo Mode Tooltip Profile.asset
REVIEW_UNREFERENCED_SMALL	11982	0.011	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp 06.png
REVIEW_UNREFERENCED_SMALL	11766	0.011	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp 07.png
REVIEW_UNREFERENCED_SMALL	11725	0.011	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp 08.png
REVIEW_UNREFERENCED_SMALL	11678	0.011	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_Flora_EnableFlora.shadersubgraph
REVIEW_UNREFERENCED_SMALL	11660	0.011	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp 05.png
REVIEW_UNREFERENCED_SMALL	11534	0.011	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp 09.png
REVIEW_UNREFERENCED_SMALL	11409	0.011	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Textures/Color Ramp Textures/WaterDepthColorRamp 10.png
REVIEW_UNREFERENCED_SMALL	11308	0.011	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Audio/Gaia Ambient Submerge Up.mp3
REVIEW_UNREFERENCED_SMALL	11146	0.011	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/HDRPTimeOfDayOverrideVolumeEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	10995	0.010	Assets/Naganeupseong/Prefabs/Prop/Mung_Bean_Pancake01a.prefab
REVIEW_UNREFERENCED_SMALL	10979	0.010	Assets/Naganeupseong/Prefabs/Prop/Beef_Jerky01a.prefab
REVIEW_UNREFERENCED_SMALL	10922	0.010	Assets/Procedural Worlds/Packages - Install/Gaia Water/Content Resources/Prefab/Water Surface.prefab
REVIEW_UNREFERENCED_SMALL	10876	0.010	Assets/Naganeupseong/Prefabs/Prop/Korean_Cabbage01a.prefab
REVIEW_UNREFERENCED_SMALL	10705	0.010	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/Textures/Rule Of Third.png
REVIEW_UNREFERENCED_SMALL	9623	0.009	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/HDRPDensityVolumeControllerEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	9288	0.009	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/LocationManagerEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	9060	0.009	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_GetLightURP.shadersubgraph
REVIEW_UNREFERENCED_SMALL	8927	0.009	Assets/Procedural Worlds/Packages - Install/Gaia/Settings/Universal Pipeline/Default Profiles/UP Underwater Post Processing.asset
REVIEW_UNREFERENCED_SMALL	8774	0.008	Assets/Procedural Worlds/Frameworks/Setup1/Editor Resources/Icon_Install.png
REVIEW_UNREFERENCED_SMALL	8669	0.008	Assets/Procedural Worlds/Packages - Install/Gaia Water/Water Prefabs/URP/Water Material.mat
REVIEW_UNREFERENCED_SMALL	8654	0.008	Assets/Procedural Worlds/Packages - Install/Gaia/Editor Resources/IconPro_Cancel.png
REVIEW_UNREFERENCED_SMALL	8509	0.008	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/GaiaUnderwaterEffectsEditor.English.pwlpk
REVIEW_UNREFERENCED_SMALL	8492	0.008	Assets/Procedural Worlds/Packages - Install/Gaia/Localization/English/ScannerEditor.English.pwlpk
